brygada,czas
1,05:32:00
4,06:02:00
5,06:35:00
6,06:51:00
7,07:03:00
8,07:15:00
9,07:26:00
10,07:39:00
11,07:51:00
12,08:07:00
1,08:20:00
2,08:33:00
3,08:48:00
4,09:03:00
5,09:17:00
6,09:30:00
7,09:44:00
8,09:59:00
9,10:14:00
10,10:29:00
11,10:43:00
12,10:58:00
1,11:13:00
2,11:28:00
3,11:43:00
4,11:58:00
5,12:13:00
6,12:28:00
7,12:43:00
8,12:58:00
9,13:13:00
10,13:28:00
11,13:43:00
12,13:58:00
1,14:13:00
2,14:28:00
3,14:43:00
4,14:57:00
5,15:13:00
6,15:30:00
7,15:45:00
8,16:00:00
9,16:15:00
10,16:30:00
11,16:45:00
12,17:00:00
1,17:15:00
2,17:30:00
3,17:45:00
4,18:00:00
5,18:16:00
6,18:31:00
7,18:46:00
8,19:01:00
9,19:15:00
10,19:30:00
11,19:44:00
12,20:01:00
1,20:17:00
2,20:32:00
3,20:53:00
5,21:14:00
7,21:38:00
9,22:07:00
12,22:37:00
2,23:07:00
3,23:37:00
