brygada,czas
4,05:09:00
5,05:39:00
9,06:09:00
1,06:30:00
3,06:46:00
4,07:01:00
5,07:19:00
7,07:36:00
8,07:48:00
9,07:58:00
10,08:08:00
1,08:18:00
430,08:30:00
3,08:42:00
4,08:54:00
011,09:05:00
5,09:17:00
6,09:29:00
7,09:40:00
8,09:52:00
9,10:04:00
10,10:16:00
1,10:28:00
430,10:40:00
3,10:52:00
4,11:04:00
5,11:16:00
6,11:28:00
7,11:40:00
8,11:52:00
9,12:04:00
10,12:16:00
1,12:28:00
430,12:40:00
3,12:52:00
4,13:04:00
5,13:16:00
6,13:28:00
7,13:40:00
8,13:52:00
9,14:04:00
10,14:16:00
1,14:28:00
430,14:40:00
3,14:52:00
4,15:05:00
5,15:17:00
6,15:29:00
7,15:41:00
8,15:53:00
9,16:05:00
10,16:18:00
1,16:30:00
011,16:42:00
430,16:54:00
3,17:06:00
4,17:18:00
5,17:30:00
6,17:42:00
7,17:54:00
8,18:06:00
9,18:15:00
10,18:27:00
1,18:39:00
011,18:51:00
430,19:03:00
3,19:14:00
4,19:26:00
5,19:38:00
6,19:53:00
7,20:08:00
8,20:23:00
10,20:38:00
1,20:53:00
430,21:07:00
3,21:21:00
4,21:35:00
5,21:49:00
6,22:04:00
8,22:19:00
10,22:34:00
430,22:49:00
3,23:09:00
6,23:39:00
10,24:09:00
