brygada,czas
2,04:48:00
1,05:48:00
2,06:48:00
1,08:33:00
2,09:48:00
1,11:03:00
2,12:38:00
1,14:18:00
2,15:33:00
1,16:38:00
2,17:48:00
1,19:18:00
2,20:48:00
1,22:08:00
