brygada,czas
02,05:29:00
04,05:49:00
01,06:09:00
02,06:25:00
04,06:50:00
01,07:05:00
02,07:22:00
03,07:37:00
04,07:52:00
01,08:07:00
02,08:22:00
03,08:37:00
04,08:52:00
01,09:12:00
03,09:32:00
04,09:52:00
01,14:28:00
02,14:48:00
03,15:00:00
04,15:15:00
01,15:30:00
02,15:45:00
03,16:00:00
04,16:15:00
01,16:30:00
02,16:45:00
03,17:00:00
04,17:15:00
01,17:30:00
02,17:45:00
03,18:00:00
04,18:15:00
01,18:30:00
02,18:45:00
