Time,Lon,Lat
1707953463.0,21.0456306,52.2482287
1707953486.0,21.0467172,52.2478606
1707953508.0,21.0484632,52.247397
1707953519.0,21.0484652,52.247411
1707953530.0,21.0491395,52.2474037
1707953563.0,21.0541922,52.2471289
1707953574.0,21.0558334,52.2470221
1707953585.0,21.0575174,52.2468809
1707953595.0,21.0590576,52.2467722
1707953607.0,21.0596576,52.2467259
1707953617.0,21.0597012,52.2467187
1707953628.0,21.0607695,52.246671
1707953640.0,21.0628917,52.2465064
1707953665.0,21.0644195,52.2464154
1707953688.0,21.0666329,52.2462851
1707953698.0,21.0683007,52.2461669
1707953723.0,21.070268,52.2460412
1707953734.0,21.0702675,52.2460445
1707953745.0,21.0710877,52.2460262
1707953756.0,21.0728242,52.2459364
1707953765.0,21.0740197,52.2458759
1707953778.0,21.0743322,52.2458567
1707953789.0,21.0747939,52.2459946
1707953812.0,21.0747024,52.2474386
1707953823.0,21.0746957,52.2474399
1707953834.0,21.0746905,52.2474397
1707953845.0,21.074612,52.2478479
1707953856.0,21.0744914,52.2489172
1707953867.0,21.0744162,52.2499309
1707953891.0,21.0750139,52.2500872
1707953903.0,21.0761019,52.2502019
1707953913.0,21.077681,52.2503239
1707953925.0,21.0782044,52.2503571
1707953935.0,21.0782377,52.2503594
1707953948.0,21.0796541,52.2504704
1707953970.0,21.0819599,52.2503677
1707953981.0,21.0820424,52.2503715
1707953992.0,21.0832265,52.2503571
1707954005.0,21.0842269,52.2503217
1707954017.0,21.0842232,52.2503287
1707954028.0,21.0842911,52.2503322
1707954050.0,21.0873741,52.2502051
1707954073.0,21.0891819,52.2500949
1707954083.0,21.0897454,52.2501057
1707954094.0,21.0914415,52.2499012
1707954106.0,21.0930187,52.2494355
1707954117.0,21.0931291,52.2494015
1707954128.0,21.0934539,52.2493539
1707954139.0,21.0947707,52.2489899
1707954150.0,21.0966447,52.2484717
1707954161.0,21.0982806,52.2479844
1707954172.0,21.0984944,52.24794
1707954183.0,21.0988425,52.2478844
1707954206.0,21.1023564,52.246908
1707954218.0,21.1044271,52.2464117
1707954230.0,21.1049791,52.2462592
1707954253.0,21.1050759,52.2459809
1707954264.0,21.1048149,52.2457521
1707954275.0,21.1048272,52.2457289
1707954288.0,21.1043511,52.245118
1707954299.0,21.1034631,52.2440894
1707954310.0,21.1025051,52.2430577
1707954331.0,21.1024362,52.2427962
1707954344.0,21.1023784,52.2427054
1707954355.0,21.1023859,52.2427057
1707954366.0,21.1022586,52.2425
1707954375.0,21.102607,52.2421937
1707954399.0,21.1064424,52.2413867
1707954421.0,21.109218,52.2407422
1707954433.0,21.109226,52.2407371
1707954444.0,21.1099152,52.2406197
1707954468.0,21.1142699,52.2396635
1707954478.0,21.1149544,52.2394491
1707954490.0,21.1149607,52.2394509
1707954501.0,21.1157507,52.2391627
1707954512.0,21.1172649,52.2384971
1707954523.0,21.1187822,52.2377932
1707954533.0,21.1196394,52.2374079
1707954544.0,21.1198175,52.2373291
1707954557.0,21.1200582,52.2372192
1707954579.0,21.1231967,52.2359099
1707954590.0,21.1252052,52.2350447
1707954601.0,21.1263397,52.2344124
1707954611.0,21.1264616,52.2343189
1707954623.0,21.1265506,52.233717
1707954634.0,21.1276437,52.2335437
1707954646.0,21.1279805,52.2343415
1707954657.0,21.1284015,52.2346715
1707954668.0,21.1284877,52.2346339
1707954678.0,21.1286467,52.2348985
1707954691.0,21.1296601,52.2358762
1707954713.0,21.131957,52.2384614
1707954723.0,21.1330572,52.2395526
1707954749.0,21.1359194,52.2414357
1707954760.0,21.1369212,52.2409469
1707954782.0,21.1385114,52.2386722
1707954793.0,21.1392632,52.2372876
1707954805.0,21.1398555,52.2367315
1707954816.0,21.1411682,52.2369886
1707954837.0,21.1428046,52.2372935
1707954860.0,21.1462792,52.2380119
1707954871.0,21.1482076,52.238378
1707954882.0,21.1491585,52.2385249
1707954893.0,21.1491609,52.2385235
1707954904.0,21.1495255,52.2386394
1707954915.0,21.1509264,52.2389219
1707954926.0,21.1528619,52.2392832
1707954937.0,21.1534369,52.2393877
1707954959.0,21.1550139,52.2397139
1707954981.0,21.1587744,52.2404602
1707954992.0,21.1608837,52.2408874
1707955003.0,21.1633015,52.2413594
1707955014.0,21.1659691,52.2418966
1707955025.0,21.168822,52.2424835
1707955036.0,21.1716135,52.2430472
1707955047.0,21.1739219,52.2436669
1707955072.0,21.1772007,52.2452085
1707955083.0,21.1778354,52.2452525
1707955094.0,21.1778545,52.2452562
1707955106.0,21.1788534,52.2453959
1707955117.0,21.180639,52.2455994
1707955139.0,21.1849581,52.2464064
1707955150.0,21.1871619,52.2468359
1707955161.0,21.1886117,52.2470526
1707955172.0,21.1891711,52.2472292
1707955209.0,21.1909775,52.2475699
1707955219.0,21.1920857,52.2477944
