Time,Lon,Lat
1707953463.0,21.1180021,52.2342416
1707953487.0,21.1180157,52.234244
1707953509.0,21.1180806,52.2344277
1707953519.0,21.1179204,52.2345854
1707953530.0,21.1175756,52.2346804
1707953563.0,21.1174057,52.2347034
1707953574.0,21.1174036,52.2346976
1707953585.0,21.1173999,52.2346951
1707953594.0,21.1174067,52.2346997
1707953607.0,21.1174012,52.2347084
1707953617.0,21.1174024,52.2347124
1707953628.0,21.1174094,52.2347147
1707953641.0,21.1171852,52.2347847
1707953666.0,21.1171722,52.2347959
1707953687.0,21.1171754,52.2347962
1707953698.0,21.1171695,52.2347967
1707953723.0,21.1171664,52.2347966
1707953733.0,21.1171699,52.2347945
1707953745.0,21.1171157,52.2348405
1707953756.0,21.1169627,52.2348962
1707953766.0,21.1169457,52.2348902
1707953778.0,21.1169335,52.2348937
1707953789.0,21.1169427,52.2348987
1707953812.0,21.1169591,52.2348997
1707953824.0,21.1169835,52.2348984
1707953834.0,21.1169897,52.2348989
1707953845.0,21.1169791,52.2349011
1707953856.0,21.1169747,52.2348965
1707953867.0,21.1169141,52.2348972
1707953892.0,21.1167204,52.2349257
1707953902.0,21.1165806,52.2349514
1707953913.0,21.1165397,52.2349554
1707953924.0,21.1165127,52.2349596
1707953935.0,21.116494,52.2349527
1707953947.0,21.1164692,52.2349456
1707953970.0,21.1164599,52.2349529
1707953981.0,21.1164571,52.2349587
1707953992.0,21.1164567,52.2349596
1707954005.0,21.1164571,52.2349607
1707954017.0,21.1164497,52.2349585
1707954028.0,21.1164409,52.2349597
1707954051.0,21.1162687,52.2349934
1707954074.0,21.116301,52.2349772
1707954083.0,21.1162927,52.2349607
1707954095.0,21.1162771,52.2349385
1707954106.0,21.1162769,52.2349206
1707954117.0,21.1162724,52.2349154
1707954128.0,21.1162647,52.2349141
1707954139.0,21.1162497,52.2349242
1707954150.0,21.1161609,52.2349462
1707954162.0,21.1161051,52.2349882
1707954172.0,21.1160362,52.235015
1707954183.0,21.1159427,52.2350342
1707954206.0,21.1157232,52.2350501
1707954218.0,21.115637,52.235049
1707954230.0,21.115225,52.2350916
1707954253.0,21.1137664,52.2349879
1707954265.0,21.1137032,52.2345044
1707954274.0,21.1137806,52.2341569
1707954287.0,21.1142351,52.2338289
1707954298.0,21.1144959,52.2338936
1707954310.0,21.1146189,52.2341999
1707954332.0,21.1154816,52.2342457
1707954343.0,21.1159036,52.2342002
1707954354.0,21.1163671,52.2341461
1707954365.0,21.1167844,52.2340959
1707954376.0,21.1168676,52.2340889
1707954399.0,21.1168787,52.2340915
1707954421.0,21.1169922,52.23412
1707954432.0,21.1171052,52.2341817
1707954444.0,21.1172039,52.2342256
1707954467.0,21.1172045,52.2342235
1707954478.0,21.1172064,52.2342187
1707954490.0,21.1172119,52.2342167
1707954502.0,21.1172135,52.2342155
1707954512.0,21.1172041,52.2342192
