Time,Lon,Lat
1707953480.0,21.168025,52.2764317
1707953495.0,21.168025,52.2764317
1707953511.0,21.168025,52.2764317
1707953527.0,21.168025,52.2764317
1707953542.0,21.168025,52.2764317
1707953574.0,21.167901,52.276501
1707953587.0,21.167901,52.276501
1707953605.0,21.167901,52.276501
1707953607.0,21.167903,52.276511
1707953627.0,21.167903,52.276511
1707953637.0,21.167903,52.276511
1707953647.0,21.167903,52.276511
1707953683.0,21.167903,52.276511
1707953698.0,21.167903,52.276511
1707953715.0,21.167903,52.276511
1707953730.0,21.168025,52.2764317
1707953745.0,21.168025,52.2764317
1707953761.0,21.168025,52.2764317
1707953777.0,21.168025,52.2764317
1707953808.0,21.168025,52.2764317
1707953824.0,21.168025,52.2764317
1707953839.0,21.168025,52.2764317
1707953855.0,21.168025,52.2764317
1707953886.0,21.168025,52.2764317
1707953902.0,21.168025,52.2764317
1707953919.0,21.168025,52.2764317
1707953934.0,21.168025,52.2764317
1707953965.0,21.168025,52.2764317
1707953980.0,21.168025,52.2764317
1707953997.0,21.168025,52.2764317
1707954011.0,21.168025,52.2764317
1707954028.0,21.168025,52.2764317
1707954043.0,21.168025,52.2764317
1707954074.0,21.168025,52.2764317
1707954089.0,21.168025,52.2764317
1707954105.0,21.168025,52.2764317
1707954120.0,21.168025,52.2764317
1707954136.0,21.168025,52.2764317
1707954152.0,21.168025,52.2764317
1707954167.0,21.168025,52.2764317
1707954182.0,21.168025,52.2764317
1707954198.0,21.168025,52.2764317
1707954214.0,21.168025,52.2764317
1707954230.0,21.168025,52.2764317
1707954245.0,21.168025,52.2764317
1707954261.0,21.168025,52.2764317
1707954277.0,21.168025,52.2764317
1707954292.0,21.168025,52.2764317
1707954307.0,21.168025,52.2764317
1707954323.0,21.168025,52.2764317
1707954338.0,21.168025,52.2764317
1707954353.0,21.168025,52.2764317
1707954354.0,21.168025,52.2764317
1707954370.0,21.168025,52.2764317
1707954386.0,21.168025,52.2764317
1707954417.0,21.168025,52.2764317
1707954432.0,21.168025,52.2764317
1707954463.0,21.168025,52.2764317
1707954480.0,21.168025,52.2764317
1707954495.0,21.168025,52.2764317
1707954512.0,21.168025,52.2764317
1707954527.0,21.168025,52.2764317
1707954542.0,21.168025,52.2764317
1707954575.0,21.1682933,52.2765333
1707954590.0,21.169695,52.2768717
1707954606.0,21.1703867,52.2770317
1707954621.0,21.1688967,52.276725
1707954636.0,21.1666417,52.2761183
1707954652.0,21.1641783,52.275295
1707954667.0,21.1619583,52.2744817
1707954683.0,21.15956,52.273685
1707954699.0,21.157225,52.2729
1707954715.0,21.155085,52.2721683
1707954745.0,21.1507517,52.2707317
1707954777.0,21.1519517,52.26897
1707954792.0,21.1534933,52.267645
1707954809.0,21.1548483,52.2661983
1707954837.0,21.15606,52.264785
1707954855.0,21.1582817,52.2621267
1707954871.0,21.159935,52.2607483
1707954886.0,21.1616717,52.25998
1707954902.0,21.1625117,52.2597383
1707954918.0,21.1634117,52.2603483
1707954933.0,21.1636117,52.2605017
1707954948.0,21.1645817,52.2612083
1707954980.0,21.168115,52.2635133
1707954995.0,21.1695433,52.2642783
1707955011.0,21.1696433,52.2633883
1707955027.0,21.169745,52.2623333
1707955042.0,21.1711817,52.2617817
1707955058.0,21.1731367,52.2618117
1707955073.0,21.1754617,52.261925
1707955089.0,21.17771,52.2621067
1707955104.0,21.1782883,52.2613383
1707955134.0,21.178223,52.260223
1707955139.0,21.178239,52.258553
