Time,Lon,Lat
1707953460.0,21.1161395,52.234985
1707953486.0,21.1161605,52.2349859
1707953508.0,21.1160799,52.2349894
1707953519.0,21.1160215,52.2349952
1707953530.0,21.1159312,52.2350072
1707953564.0,21.1156701,52.2350352
1707953575.0,21.1156334,52.2350367
1707953585.0,21.1153082,52.2350696
1707953594.0,21.1145174,52.2351444
1707953607.0,21.1137555,52.2348902
1707953617.0,21.1137364,52.2343266
1707953628.0,21.1141862,52.2338476
1707953640.0,21.1145002,52.2339331
1707953665.0,21.1159112,52.2341927
1707953687.0,21.1169482,52.2340734
1707953698.0,21.1169496,52.2340709
1707953723.0,21.1169479,52.2340694
1707953733.0,21.1169436,52.2340697
1707953745.0,21.1171544,52.2340699
1707953756.0,21.1173599,52.2341734
1707953766.0,21.1174325,52.2342034
1707953777.0,21.1174287,52.2342027
1707953831.0,21.117335,52.234258
1707953851.0,21.117335,52.234258
1707953891.0,21.117371,52.234265
1707953911.0,21.117371,52.234265
1707953931.0,21.117371,52.234265
1707953951.0,21.117371,52.234265
