Time,Lon,Lat
1707953462.0,21.023397,52.180019
1707953482.0,21.023394,52.180019
1707953505.0,21.023386,52.180019
1707953513.0,21.023386,52.180016
1707953530.0,21.0233885,52.1800147
1707953563.0,21.0247244,52.1797454
1707953574.0,21.0246501,52.1792497
1707953585.0,21.0246239,52.1791767
1707953595.0,21.0246276,52.1791737
1707953607.0,21.024624,52.1791729
1707953616.0,21.024555,52.179005
1707953630.0,21.025587,52.178696
1707953640.0,21.027082,52.178406
1707953658.0,21.027187,52.178387
1707953680.0,21.027683,52.178288
1707953696.0,21.030281,52.177788
1707953719.0,21.033796,52.177116
1707953728.0,21.034117,52.177055
1707953738.0,21.034136,52.177048
1707953753.0,21.036074,52.176929
1707953766.0,21.038488,52.176476
1707953776.0,21.040297,52.176044
1707953784.0,21.041544,52.175739
1707953812.0,21.043282,52.175312
1707953820.0,21.043671,52.175217
1707953828.0,21.044336,52.175243
1707953843.0,21.044588,52.176643
1707953853.0,21.044743,52.177818
1707953866.0,21.045012,52.179508
1707953891.0,21.045553,52.182903
1707953899.0,21.045708,52.183998
1707953912.0,21.045975,52.185715
1707953919.0,21.046104,52.186615
1707953935.0,21.046331,52.188484
1707953945.0,21.046289,52.189568
1707953970.0,21.046471,52.190056
1707953978.0,21.046467,52.190056
1707953985.0,21.046471,52.19006
1707954003.0,21.04649,52.190071
1707954010.0,21.046637,52.190407
1707954026.0,21.047497,52.191639
1707954050.0,21.049217,52.194324
1707954074.0,21.0515679,52.1972939
1707954084.0,21.053024,52.198486
1707954095.0,21.055141,52.199768
1707954105.0,21.057205,52.200684
1707954113.0,21.059013,52.201298
1707954128.0,21.062706,52.202145
1707954132.0,21.063734,52.202293
1707954147.0,21.067446,52.20277
1707954160.0,21.070538,52.203171
1707954168.0,21.072521,52.203423
1707954176.0,21.074453,52.203671
1707954199.0,21.079863,52.204807
1707954214.0,21.082754,52.206211
1707954230.0,21.084812,52.207935
1707954254.0,21.087959,52.211311
1707954262.0,21.08927,52.212242
1707954270.0,21.09067,52.213139
1707954284.0,21.0931,52.214695
1707954297.0,21.095373,52.216156
1707954304.0,21.096556,52.216915
1707954327.0,21.100512,52.219444
1707954343.0,21.103365,52.22126
1707954351.0,21.104822,52.222191
1707954359.0,21.10627,52.223118
1707954374.0,21.109043,52.224892
1707954395.0,21.113005,52.227436
1707954419.0,21.117477,52.230297
1707954427.0,21.118885,52.231197
1707954442.0,21.122112,52.232422
1707954466.0,21.127356,52.234039
1707954473.0,21.128315,52.234825
1707954489.0,21.130442,52.236752
1707954497.0,21.131346,52.237858
1707954511.0,21.132948,52.239502
1707954523.0,21.134151,52.240494
1707954530.0,21.135033,52.241207
1707954545.0,21.135284,52.241398
1707954556.0,21.135267,52.241417
1707954579.0,21.135323,52.241386
1707954587.0,21.135321,52.241383
1707954598.0,21.135326,52.24136
1707954606.0,21.135345,52.241344
1707954621.0,21.135395,52.241337
1707954630.0,21.135376,52.241333
1707954639.0,21.135397,52.241333
1707954654.0,21.135473,52.242115
1707954662.0,21.135124,52.242878
1707954678.0,21.134251,52.244522
1707954685.0,21.133816,52.245319
1707954707.0,21.132399,52.24789
1707954723.0,21.131216,52.25
1707954746.0,21.128544,52.252438
1707954754.0,21.128258,52.253498
1707954779.0,21.127354,52.256744
1707954786.0,21.127144,52.257572
1707954804.0,21.126833,52.258747
1707954810.0,21.1269,52.258823
1707954833.0,21.12676,52.259014
1707954859.0,21.122242,52.259071
1707954869.0,21.119375,52.259224
1707954882.0,21.115742,52.259834
1707954889.0,21.114185,52.260204
1707954897.0,21.113041,52.260452
1707954913.0,21.111448,52.259708
1707954921.0,21.110073,52.259922
1707954936.0,21.106674,52.260159
1707954952.0,21.103184,52.26012
1707954980.0,21.096224,52.260345
1707954988.0,21.094322,52.260422
1707954996.0,21.092527,52.260502
1707955011.0,21.088913,52.260654
1707955023.0,21.085733,52.260597
1707955030.0,21.083954,52.260399
1707955046.0,21.08066,52.260273
1707955071.0,21.076962,52.260963
1707955079.0,21.077827,52.261578
1707955087.0,21.078707,52.262203
1707955102.0,21.0776,52.263596
1707955117.0,21.076536,52.264542
1707955135.0,21.074028,52.2668
1707955150.0,21.073154,52.267723
1707955159.0,21.073862,52.268101
1707955166.0,21.074432,52.268353
1707955206.0,21.075895,52.268429
1707955217.0,21.0762,52.268406
1707955224.0,21.076344,52.268463
1707955239.0,21.076342,52.268456
1707955262.0,21.076471,52.268475
1707955271.0,21.076571,52.268513
1707955279.0,21.076576,52.268505
1707955295.0,21.076569,52.268509
1707955303.0,21.076567,52.268509
1707955318.0,21.076578,52.268517
1707955326.0,21.076586,52.268517
1707955333.0,21.076593,52.268517
1707955351.0,21.076597,52.268532
1707955378.0,21.077732,52.268269
1707955385.0,21.077864,52.268379
1707955398.0,21.077772,52.268433
1707955406.0,21.077728,52.268463
1707955422.0,21.077549,52.268654
1707955430.0,21.077379,52.268799
1707955445.0,21.076988,52.268711
1707955453.0,21.07699,52.268711
1707955460.0,21.07699,52.268711
1707955480.0,21.077013,52.268703
1707955488.0,21.077028,52.2687
1707955503.0,21.077047,52.2687
1707955527.0,21.077049,52.268711
1707955535.0,21.0770435,52.268719
1707955543.0,21.0770414,52.2687226
1707955558.0,21.077044,52.268723
1707955582.0,21.07704,52.268707
1707955592.0,21.077051,52.268696
1707955605.0,21.077057,52.268688
1707955613.0,21.077049,52.268688
1707955627.0,21.077045,52.268684
1707955636.0,21.077042,52.268684
1707955652.0,21.077028,52.268688
1707955660.0,21.077042,52.268681
1707955683.0,21.077076,52.268654
1707955699.0,21.077084,52.26865
1707955707.0,21.077085,52.26865
1707955714.0,21.077082,52.268646
1707955730.0,21.077087,52.268646
1707955738.0,21.077093,52.268639
1707955753.0,21.077097,52.268639
1707955761.0,21.077089,52.268642
1707955777.0,21.077078,52.268662
1707955784.0,21.077066,52.268669
1707955809.0,21.07704,52.268665
1707955817.0,21.077032,52.268665
1707955826.0,21.07704,52.268654
1707955858.0,21.0770016,52.2686764
1707955865.0,21.077007,52.268673
1707955888.0,21.077028,52.268669
1707955903.0,21.077038,52.268669
1707955910.0,21.076963,52.268524
1707955936.0,21.077896,52.267811
1707955946.0,21.077848,52.267796
1707955958.0,21.07785,52.267792
1707955969.0,21.077765,52.267769
1707955970.0,21.077766,52.267776
1707955979.0,21.077749,52.267788
1707955990.0,21.077698,52.267803
1707956002.0,21.077618,52.267784
1707956012.0,21.077553,52.267776
1707956024.0,21.077534,52.267776
1707956032.0,21.077528,52.267773
1707956046.0,21.077538,52.267765
1707956056.0,21.077564,52.267796
1707956068.0,21.077518,52.267738
1707956078.0,21.077496,52.26749
1707956124.0,21.07785,52.267673
1707956135.0,21.077826,52.267662
1707956148.0,21.077793,52.267628
1707956159.0,21.07773,52.267601
1707956166.0,21.077677,52.26762
1707956180.0,21.077627,52.267632
1707956192.0,21.077572,52.267673
1707956201.0,21.077576,52.2677
1707956224.0,21.077555,52.267715
1707956243.0,21.077557,52.267651
1707956264.0,21.0776,52.267609
1707956279.0,21.0776,52.26757
1707956287.0,21.0776,52.267551
1707956303.0,21.077602,52.267582
1707956314.0,21.077581,52.267601
1707956338.0,21.077604,52.267582
1707956360.0,21.07761,52.267601
1707956369.0,21.077644,52.267586
1707956382.0,21.077644,52.267593
1707956386.0,21.077635,52.267601
1707956398.0,21.07757,52.267567
1707956408.0,21.077444,52.267429
1707956425.0,21.078182,52.267689
1707956447.0,21.077553,52.26865
1707956467.0,21.0773542,52.2686384
1707956477.0,21.077358,52.268642
1707956485.0,21.07736,52.268639
1707956500.0,21.077356,52.268639
1707956510.0,21.077354,52.268639
1707956532.0,21.077353,52.268646
1707956546.0,21.077356,52.268646
1707956557.0,21.077362,52.268646
