Time,Lon,Lat
1707980649.0,20.9161147,52.1889656
1707980659.0,20.9161199,52.1889535
1707980669.0,20.9162368,52.1889786
1707980679.0,20.9165171,52.1890363
1707980709.0,20.917731,52.1893349
1707980719.0,20.9185681,52.1895607
1707980729.0,20.9192123,52.1897668
1707980739.0,20.9195659,52.1899129
1707980749.0,20.9198952,52.1900767
1707980759.0,20.9201397,52.1902138
1707980779.0,20.9206109,52.1904953
1707980789.0,20.9210477,52.1907546
1707980799.0,20.9216059,52.1910888
1707980809.0,20.9222614,52.1914732
1707980819.0,20.9227594,52.1917776
1707980829.0,20.9231049,52.1919985
1707980839.0,20.9235103,52.1922838
1707980849.0,20.9240571,52.1926777
1707980879.0,20.9261699,52.1940193
1707980909.0,20.9273679,52.1946998
1707980929.0,20.9277847,52.1949701
1707980939.0,20.9277844,52.1949702
1707980949.0,20.9277844,52.1949703
1707980959.0,20.9277844,52.1949703
1707980979.0,20.9277945,52.1949773
1707980989.0,20.9283301,52.1953617
1707980999.0,20.9283761,52.1953946
1707981009.0,20.9283768,52.1953953
1707981029.0,20.9283769,52.1953952
1707981039.0,20.9283769,52.1953952
1707981049.0,20.9283778,52.1953961
1707981059.0,20.9288548,52.1957952
1707981069.0,20.9296623,52.1964706
1707981099.0,20.9302983,52.1971252
1707981109.0,20.9314284,52.1979059
1707981119.0,20.9328151,52.1988515
1707981129.0,20.9343304,52.1998163
1707981149.0,20.9359555,52.2008075
1707981159.0,20.9359596,52.200799
1707981169.0,20.9362655,52.2010037
1707981199.0,20.9376017,52.2019063
1707981209.0,20.9387189,52.2026724
1707981229.0,20.9412801,52.2044557
1707981239.0,20.9425681,52.2053154
1707981249.0,20.9431599,52.2057179
1707981259.0,20.9431608,52.2057196
1707981269.0,20.9435629,52.2060059
1707981279.0,20.9446451,52.2067783
1707981299.0,20.9466181,52.2080301
1707981319.0,20.948855,52.2095451
1707981339.0,20.9490214,52.2096524
1707981359.0,20.9490215,52.2096523
1707981369.0,20.9490215,52.2096523
1707981389.0,20.9499819,52.2102126
1707981399.0,20.9503075,52.2103826
1707981409.0,20.9504098,52.2104347
1707981419.0,20.9512166,52.2109947
1707981429.0,20.9523399,52.2117871
1707981449.0,20.9534512,52.2124958
1707981459.0,20.9535283,52.2125624
1707981469.0,20.9542899,52.2131008
1707981489.0,20.9569374,52.2147433
1707981499.0,20.9587525,52.21532
1707981519.0,20.9602796,52.2157876
1707981529.0,20.9602787,52.21579
1707981539.0,20.9602787,52.21579
1707981559.0,20.9602786,52.21579
1707981589.0,20.9613914,52.216107
1707981599.0,20.9627087,52.2165907
1707981609.0,20.9629319,52.2166838
1707981619.0,20.9630298,52.21673
1707981639.0,20.9654818,52.2176417
1707981659.0,20.9668017,52.2180643
1707981669.0,20.9668508,52.2180818
1707981679.0,20.9668499,52.2180814
1707981699.0,20.9680779,52.2185112
1707981729.0,20.9697458,52.2191411
1707981749.0,20.9705013,52.2194268
1707981759.0,20.9715734,52.2198821
1707981769.0,20.9726264,52.2202811
1707981779.0,20.9738029,52.2206251
1707981789.0,20.9749547,52.220947
1707981809.0,20.9747815,52.2204591
1707981819.0,20.9744491,52.2200993
1707981829.0,20.9738192,52.2195427
1707981859.0,20.9717224,52.2196608
1707981869.0,20.9717312,52.2196677
1707981899.0,20.9703196,52.2197844
1707981909.0,20.9693493,52.2194143
1707981919.0,20.9686397,52.2193161
1707981929.0,20.9678987,52.2190531
1707981939.0,20.9679101,52.2190452
1707981949.0,20.9679105,52.2190439
1707981959.0,20.9679106,52.2190439
1707982019.0,20.9679117,52.2190439
1707982029.0,20.9679118,52.2190438
1707982049.0,20.9674687,52.2187974
1707982059.0,20.9669484,52.2186407
1707982069.0,20.9668102,52.2186229
1707982079.0,20.9664194,52.2185189
1707982089.0,20.9661068,52.2184547
1707982099.0,20.9657371,52.21835
1707982109.0,20.9650987,52.2181393
1707982119.0,20.9642048,52.2177228
1707982129.0,20.9627216,52.2172144
1707982139.0,20.9616311,52.2168935
1707982159.0,20.9615067,52.216852
1707982189.0,20.9609959,52.2167126
1707982199.0,20.9597281,52.2163226
1707982209.0,20.9593505,52.2161867
1707982219.0,20.95929,52.2161664
1707982229.0,20.9584324,52.2157604
1707982239.0,20.9569281,52.2151299
1707982259.0,20.953784,52.213152
1707982269.0,20.9523814,52.2122608
1707982279.0,20.9518637,52.2119652
1707982289.0,20.9518625,52.2119675
1707982319.0,20.9498311,52.2106009
1707982349.0,20.9498046,52.2105856
1707982359.0,20.9491408,52.2101634
1707982369.0,20.9484889,52.2097743
1707982379.0,20.9484816,52.209776
1707982389.0,20.9479058,52.2093488
1707982399.0,20.9467009,52.2085454
1707982429.0,20.942862,52.2059491
1707982449.0,20.9425963,52.2057583
1707982459.0,20.9417591,52.2051899
1707982479.0,20.9389651,52.2033219
1707982489.0,20.9374751,52.2023237
1707982499.0,20.9365201,52.2016996
1707982509.0,20.9364015,52.2016225
1707982529.0,20.9351587,52.2008279
1707982539.0,20.9351571,52.2008283
1707982549.0,20.9346805,52.2004724
1707982559.0,20.9335131,52.1996891
1707982589.0,20.9294736,52.1970839
1707982599.0,20.9286286,52.1964285
1707982609.0,20.9285097,52.1963445
1707982619.0,20.9285102,52.1963455
1707982639.0,20.9285102,52.1963455
1707982649.0,20.9282796,52.196189
1707982669.0,20.9270231,52.1953719
1707982699.0,20.9258962,52.1945503
1707982719.0,20.9231547,52.192713
1707982729.0,20.9215053,52.1916873
1707982739.0,20.919813,52.1906008
1707982749.0,20.917906,52.1896032
1707982759.0,20.915552,52.1888969
1707982769.0,20.9134517,52.1883347
1707982789.0,20.9111034,52.1877339
1707982819.0,20.9093041,52.1872123
1707982839.0,20.906049,52.1863394
1707982849.0,20.9056374,52.1862318
1707982869.0,20.9039495,52.1857965
1707982899.0,20.9021426,52.1852879
1707982909.0,20.9003524,52.1848268
1707982919.0,20.8984739,52.1843476
1707982939.0,20.8971566,52.1839999
1707982949.0,20.8968234,52.1838593
