Time,Lon,Lat
1707980651.0,21.0645717,52.2288569
1707980664.0,21.0660565,52.2292357
1707980675.0,21.0677229,52.2296774
1707980688.0,21.0687491,52.2299254
1707980713.0,21.0694256,52.2300862
1707980723.0,21.0707346,52.2303459
1707980735.0,21.0725362,52.2311202
1707980747.0,21.074136,52.2321649
1707980757.0,21.0756384,52.2330787
1707980767.0,21.0769951,52.2339232
1707980779.0,21.078446,52.2349952
1707980790.0,21.0788579,52.235498
1707980800.0,21.0788534,52.2355177
1707980813.0,21.0789522,52.235651
1707980825.0,21.0795744,52.2364897
1707980836.0,21.0803415,52.2375365
1707980847.0,21.0811952,52.238676
1707980858.0,21.0819164,52.2396044
1707980881.0,21.0822352,52.240005
1707980918.0,21.0822211,52.2400124
1707980931.0,21.0827745,52.2406849
1707980940.0,21.0829651,52.2409382
1707980952.0,21.0829797,52.2409384
1707980963.0,21.0832899,52.2414266
1707980985.0,21.0846529,52.2433789
1707980995.0,21.0846824,52.2434171
1707981007.0,21.0846589,52.24341
1707981018.0,21.0848627,52.2440172
1707981029.0,21.0852001,52.2443804
1707981038.0,21.085274,52.2444087
1707981051.0,21.0858792,52.2449049
1707981062.0,21.0870975,52.2449609
1707981074.0,21.0872349,52.2449502
1707981098.0,21.0887244,52.2448552
1707981110.0,21.0907957,52.2445786
1707981121.0,21.0927912,52.2441991
1707981132.0,21.0943087,52.2438739
1707981155.0,21.0960899,52.2434669
1707981164.0,21.0960942,52.243458
1707981176.0,21.0963984,52.2434244
1707981199.0,21.0996787,52.2427395
1707981208.0,21.1006684,52.2425044
1707981232.0,21.1008657,52.2424925
1707981243.0,21.1014964,52.242391
1707981255.0,21.1016897,52.2423412
1707981264.0,21.1025624,52.2421586
1707981276.0,21.1044262,52.2417664
1707981288.0,21.1066012,52.2412894
1707981299.0,21.1073361,52.2411177
1707981321.0,21.107307,52.2411132
1707981345.0,21.1090817,52.2406989
1707981367.0,21.1093664,52.2406747
1707981379.0,21.1109667,52.2403294
1707981389.0,21.1128555,52.2399167
1707981400.0,21.1146519,52.2394724
1707981410.0,21.1149567,52.2393834
1707981411.0,21.1149574,52.2393837
1707981422.0,21.1150264,52.2393689
1707981433.0,21.1160189,52.23898
1707981456.0,21.1193926,52.2374539
1707981467.0,21.1209246,52.236768
1707981477.0,21.1211164,52.2366867
1707981489.0,21.1211242,52.2366817
1707981500.0,21.1220312,52.2363219
1707981522.0,21.125313,52.2349432
1707981532.0,21.1257932,52.2347167
1707981544.0,21.1264179,52.2343126
1707981566.0,21.1265141,52.2342554
1707981594.0,21.1265366,52.2342662
1707981605.0,21.1265329,52.2342664
1707981616.0,21.1265262,52.2342654
1707981627.0,21.1265194,52.2342644
1707981639.0,21.1265534,52.2338456
1707981658.0,21.1278354,52.2339836
1707981672.0,21.1284097,52.2346747
1707981682.0,21.1284229,52.2346604
1707981694.0,21.1284914,52.2347692
1707981706.0,21.1293279,52.2355659
1707981718.0,21.1305599,52.2367957
1707981730.0,21.1316729,52.238121
1707981753.0,21.134124,52.2403814
1707981764.0,21.1357184,52.2415805
1707981775.0,21.1364449,52.2420702
1707981787.0,21.136446,52.2420769
1707981798.0,21.1366071,52.2422385
1707981809.0,21.1374599,52.2429035
1707981822.0,21.1382329,52.2435199
1707981833.0,21.1385701,52.2438554
1707981864.0,21.137821,52.2474932
1707981875.0,21.1383861,52.2490042
1707981889.0,21.1392362,52.2510796
1707981926.0,21.1392362,52.2510796
1707981945.0,21.1427406,52.2596493
1707981955.0,21.1435806,52.2602298
1707981966.0,21.1448166,52.2602811
1707982022.0,21.1510568,52.2606726
1707982033.0,21.151889,52.2607349
1707982049.0,21.1541038,52.2600826
1707982059.0,21.1549621,52.2595553
1707982071.0,21.1549638,52.2595541
1707982082.0,21.1551583,52.2594346
1707982093.0,21.1562519,52.2589088
1707982104.0,21.1579998,52.2588081
1707982115.0,21.1598373,52.2587423
1707982127.0,21.1606973,52.258676
1707982138.0,21.161204,52.2587525
1707982144.0,21.1615545,52.2590021
1707982158.0,21.1618461,52.2592028
1707982190.0,21.1632953,52.2602383
1707982203.0,21.1635953,52.2604453
1707982217.0,21.1637811,52.260581
1707982228.0,21.1647155,52.2612591
1707982240.0,21.1661391,52.2622906
1707982262.0,21.1690938,52.2639828
1707982274.0,21.1692354,52.264049
1707982286.0,21.1693737,52.2641576
1707982297.0,21.1694327,52.2641859
1707982327.0,21.169618,52.2623536
1707982351.0,21.1720181,52.2616747
1707982361.0,21.1720354,52.2616809
1707982373.0,21.1723917,52.2617466
1707982384.0,21.1739669,52.2617877
1707982396.0,21.1761604,52.2619584
1707982407.0,21.1778317,52.2620307
1707982431.0,21.1781572,52.2607806
1707982452.0,21.17822,52.2603064
1707982462.0,21.1781569,52.2595075
1707982485.0,21.1780665,52.2570624
1707982495.0,21.1773389,52.2569672
1707982507.0,21.1771259,52.2569676
1707982518.0,21.1771249,52.2569702
1707982531.0,21.1771255,52.256974
1707982544.0,21.1771265,52.2569727
1707982557.0,21.1771267,52.2569689
1707982568.0,21.1771247,52.2569652
1707982590.0,21.1771212,52.2569649
1707982601.0,21.1771212,52.2569649
1707982611.0,21.1771212,52.2569649
1707982622.0,21.1771212,52.2569649
1707982644.0,21.1771221,52.2569731
1707982654.0,21.1771228,52.2569725
1707982666.0,21.1771236,52.2569693
1707982704.0,21.177114,52.2569625
1707982719.0,21.1771128,52.2569628
1707982730.0,21.1771131,52.2569665
1707982741.0,21.1771136,52.2569703
1707982753.0,21.1771156,52.2569731
1707982765.0,21.1771195,52.2569728
1707982776.0,21.1771224,52.2569717
1707982798.0,21.177127,52.256975
1707982821.0,21.1771192,52.2569717
1707982843.0,21.1771144,52.2569689
1707982853.0,21.1771151,52.2569676
1707982877.0,21.1771194,52.256961
1707982900.0,21.1771227,52.2569637
1707982910.0,21.177124,52.2569672
1707982922.0,21.1771254,52.256969
1707982945.0,21.177128,52.2569646
1707982955.0,21.1769204,52.2568952
1707982967.0,21.1772807,52.2566677
1707982978.0,21.1779789,52.2566502
1707983001.0,21.1781519,52.2580262
1707983013.0,21.178206,52.2590547
1707983036.0,21.1782672,52.2607622
1707983047.0,21.1783516,52.261497
1707983061.0,21.1783479,52.2616075
1707983071.0,21.1783389,52.2616146
1707983082.0,21.1782765,52.261939
1707983093.0,21.1776134,52.2621749
1707983105.0,21.1763514,52.2620186
1707983116.0,21.1749739,52.2619022
1707983128.0,21.1734759,52.2618737
1707983152.0,21.1733042,52.2618709
1707983162.0,21.1724662,52.2617907
1707983174.0,21.1711987,52.2618214
1707983184.0,21.1702902,52.2622302
1707983222.0,21.1697194,52.2641946
1707983239.0,21.1698106,52.2647342
1707983256.0,21.1690422,52.2642091
1707983266.0,21.1690281,52.2641995
1707983279.0,21.1690317,52.264199
1707983302.0,21.1681505,52.2637247
1707983312.0,21.1671579,52.2632025
1707983324.0,21.1659047,52.2623832
1707983335.0,21.1647637,52.2615667
1707983345.0,21.1636356,52.2607577
