Time,Lon,Lat
1707980651.0,20.930809,52.270863
1707980663.0,20.931557,52.270847
1707980672.0,20.932802,52.271019
1707980687.0,20.934052,52.271194
1707980711.0,20.93507,52.271145
1707980723.0,20.9361802,52.2708825
1707980734.0,20.9376084,52.2705266
1707980744.0,20.9381829,52.2703825
1707980751.0,20.938436,52.2703165
1707980762.0,20.9398399,52.2699577
1707980776.0,20.9412622,52.2696066
1707980790.0,20.9415824,52.269509
1707980796.0,20.9417319,52.2694637
1707980811.0,20.9428914,52.2691489
1707980824.0,20.9431167,52.2690779
1707980829.0,20.9431216,52.2690697
1707980841.0,20.9439109,52.2689049
1707980858.0,20.9463664,52.2682992
1707980877.0,20.9471537,52.268083
1707980907.0,20.94677,52.2673
1707980928.0,20.946667,52.267143
1707980933.0,20.946543,52.267056
1707980948.0,20.946274,52.266777
1707980956.0,20.946247,52.266743
1707980982.0,20.946239,52.266724
1707980991.0,20.946247,52.266712
1707981003.0,20.946249,52.266727
1707981018.0,20.946249,52.266727
1707981030.0,20.946249,52.266727
1707981037.0,20.946249,52.266727
1707981049.0,20.9460189,52.2665522
1707981062.0,20.9459782,52.2665107
1707981073.0,20.9459437,52.2664739
1707981094.0,20.9459394,52.2664434
1707981110.0,20.9459367,52.2664365
1707981117.0,20.9459347,52.2664357
1707981131.0,20.9459312,52.26643
1707981155.0,20.9459459,52.2664342
1707981164.0,20.9459486,52.2664307
1707981175.0,20.9456187,52.2661279
1707981198.0,20.9454357,52.2659605
1707981210.0,20.9454321,52.2659621
1707981225.0,20.9454321,52.2659684
1707981243.0,20.9454221,52.2659679
1707981253.0,20.9454214,52.2659669
1707981256.0,20.9454259,52.2659699
1707981276.0,20.9454325,52.2659897
1707981285.0,20.9454236,52.2659957
1707981289.0,20.9454221,52.2659964
1707981321.0,20.9452964,52.2658625
1707981340.0,20.9451099,52.2656806
1707981366.0,20.9454722,52.2652411
1707981374.0,20.9454992,52.2652374
1707981384.0,20.9463939,52.26492
1707981398.0,20.948856,52.2639799
1707981404.0,20.9499374,52.2635654
