Time,Lon,Lat
1707980649.0,20.912898167,52.208300667
1707980659.0,20.912917,52.208313667
1707980674.0,20.912979833,52.208393
1707980679.0,20.913063333,52.208501333
1707980709.0,20.913147167,52.208696167
1707980719.0,20.913157667,52.208712
1707980734.0,20.913157667,52.2087235
1707980744.0,20.913157667,52.2087235
1707980757.0,20.913378167,52.209031167
1707980764.0,20.913420667,52.209062167
1707980779.0,20.913422167,52.209048667
1707980789.0,20.913421667,52.2090445
1707980799.0,20.913412167,52.209035833
1707980809.0,20.913407667,52.209039167
1707980824.0,20.9134965,52.209164
1707980834.0,20.913377,52.209761
1707980844.0,20.913299167,52.210387167
1707980874.0,20.913552333,52.211315
1707980914.0,20.914093333,52.2130555
1707980929.0,20.914621833,52.214704667
1707980939.0,20.914678833,52.214831
1707980949.0,20.914678833,52.214831
1707980959.0,20.914678833,52.214831
1707980979.0,20.916553333,52.219853667
1707980994.0,20.916559333,52.219842833
1707981004.0,20.916562167,52.219839833
1707981014.0,20.916567,52.2198445
1707981029.0,20.9165705,52.2198555
1707981039.0,20.916573667,52.2198705
1707981049.0,20.916939333,52.220106333
1707981056.0,20.917670833,52.220274167
1707981074.0,20.918198833,52.220409167
1707981097.0,20.919069167,52.220656667
1707981109.0,20.920976167,52.221111667
1707981119.0,20.922816167,52.221552333
1707981132.0,20.9248585,52.222043
1707981154.0,20.925559167,52.2222055
1707981164.0,20.925559167,52.2222055
1707981169.0,20.929682167,52.223292167
1707981199.0,20.929690167,52.223300667
1707981209.0,20.929691167,52.223295
1707981229.0,20.929685,52.2232925
1707981244.0,20.929728833,52.2233055
1707981254.0,20.929924333,52.223628833
1707981264.0,20.929597833,52.224032667
1707981284.0,20.929485333,52.224763333
1707981299.0,20.9301685,52.224969333
1707981319.0,20.930191,52.224970667
1707981344.0,20.930275833,52.2249955
1707981364.0,20.930602833,52.225065833
1707981374.0,20.930595833,52.225068833
1707981389.0,20.930589833,52.225072333
1707981399.0,20.930592,52.225078667
1707981409.0,20.930600167,52.225084333
1707981419.0,20.9306135,52.2250795
1707981429.0,20.930622167,52.2250685
1707981454.0,20.930611667,52.225059667
1707981464.0,20.930611667,52.225059667
1707981474.0,20.930611667,52.225059667
1707981489.0,20.930613333,52.225058
1707981499.0,20.930613167,52.225057667
1707981519.0,20.930623167,52.225064667
1707981529.0,20.930626667,52.225063167
1707981539.0,20.930621833,52.225061
1707981564.0,20.930608833,52.225063333
1707981589.0,20.9306225,52.2250665
1707981604.0,20.930624,52.225069833
1707981614.0,20.930623833,52.225066333
1707981624.0,20.930622167,52.225059
1707981639.0,20.930618167,52.225060167
1707981659.0,20.93062,52.225053167
1707981669.0,20.93062,52.225053167
1707981679.0,20.93062,52.225053167
1707981694.0,20.9306045,52.2250385
1707981704.0,20.930607,52.225041833
1707981716.0,20.9306115,52.2250455
1707981729.0,20.930611333,52.225047833
1707981753.0,20.930606667,52.225050667
1707981754.0,20.930612,52.2250515
1707981774.0,20.930811667,52.225087167
1707981784.0,20.930808833,52.225084833
1707981798.0,20.930810167,52.225087667
1707981809.0,20.930809667,52.225092833
1707981819.0,20.930808,52.225092833
1707981829.0,20.930808667,52.2250935
1707981864.0,20.9308055,52.225099833
1707981874.0,20.930815667,52.225102333
1707981899.0,20.930827333,52.2251095
1707981904.0,20.930823667,52.225112333
1707981919.0,20.930811167,52.225108833
1707981934.0,20.930808167,52.2251005
1707981944.0,20.930816167,52.2250975
1707981954.0,20.9308255,52.225091667
1707981964.0,20.930823833,52.225087667
1707982024.0,20.930825667,52.2250955
1707982037.0,20.930984333,52.2253545
1707982049.0,20.930166833,52.225296
1707982059.0,20.929456,52.224888
1707982069.0,20.929397,52.224146
1707982079.0,20.929661667,52.2236905
1707982089.0,20.929757,52.223519
1707982104.0,20.928540667,52.223132167
1707982114.0,20.928467167,52.2231165
1707982127.0,20.928467167,52.2231165
1707982134.0,20.928467167,52.2231165
1707982149.0,20.9247375,52.222195667
1707982159.0,20.922950333,52.221779833
1707982194.0,20.917113667,52.220331667
1707982204.0,20.916796,52.2202605
1707982214.0,20.9167975,52.2202555
1707982224.0,20.916796333,52.220256167
1707982229.0,20.916796,52.220257
1707982239.0,20.916792,52.2202535
1707982255.0,20.916148167,52.2197735
1707982274.0,20.916074333,52.219541333
1707982284.0,20.916074333,52.219541333
1707982294.0,20.915949333,52.21902
1707982297.0,20.915949333,52.21902
1707982349.0,20.915731833,52.218229667
1707982359.0,20.915731833,52.218229667
1707982369.0,20.91525,52.216973167
1707982384.0,20.914926333,52.215674667
1707982394.0,20.914941833,52.215686167
1707982404.0,20.914785833,52.215280333
1707982424.0,20.914443167,52.214113333
1707982449.0,20.9141535,52.213291667
1707982459.0,20.913999167,52.212832333
1707982484.0,20.913640833,52.211773333
1707982494.0,20.913637333,52.211766833
1707982507.0,20.9134645,52.211205
1707982514.0,20.913277833,52.210588833
1707982519.0,20.9132515,52.210152833
1707982544.0,20.913372167,52.209498833
1707982554.0,20.913372167,52.209498833
1707982564.0,20.913492333,52.209206333
1707982589.0,20.913095167,52.2086135
1707982602.0,20.912824833,52.208220833
1707982614.0,20.9127235,52.207994333
1707982624.0,20.912808333,52.207984833
1707982644.0,20.914689333,52.207027
1707982654.0,20.915275167,52.206626
1707982669.0,20.9143875,52.206318
1707982699.0,20.913244833,52.206091667
1707982719.0,20.909923833,52.2066845
1707982729.0,20.9081645,52.206998667
1707982739.0,20.906970167,52.207220333
1707982749.0,20.906014333,52.207416833
1707982764.0,20.905759833,52.2075005
1707982774.0,20.905601167,52.207528333
1707982794.0,20.902609,52.207981833
1707982819.0,20.8998625,52.208419167
1707982839.0,20.899012,52.2085515
1707982849.0,20.8975205,52.208784333
1707982874.0,20.894426667,52.20933
1707982899.0,20.8943315,52.209373333
1707982909.0,20.8938025,52.209592167
1707982919.0,20.893698167,52.209575333
1707982944.0,20.893204667,52.209046167
1707982954.0,20.893039333,52.2088375
1707982964.0,20.892243333,52.208026167
1707982979.0,20.891494,52.206276
1707982999.0,20.891603333,52.2056785
1707983007.0,20.891916167,52.205039833
1707983034.0,20.8944555,52.203125667
1707983044.0,20.895221667,52.2027345
1707983059.0,20.895651167,52.2025355
1707983069.0,20.895634333,52.202193167
1707983074.0,20.895587333,52.201956667
1707983094.0,20.8961805,52.200880667
1707983104.0,20.896177833,52.200869333
1707983114.0,20.896227833,52.2007465
1707983124.0,20.8955545,52.200149333
1707983149.0,20.891721,52.198844167
1707983159.0,20.889897167,52.198227667
1707983174.0,20.887508167,52.197489
1707983184.0,20.887322667,52.197434
1707983219.0,20.885146333,52.196686667
1707983244.0,20.882415333,52.196344333
1707983254.0,20.881885833,52.196274833
1707983264.0,20.881510833,52.196222
1707983272.0,20.880398333,52.196080333
1707983299.0,20.878469667,52.195845833
1707983312.0,20.877512833,52.195718833
1707983324.0,20.875662833,52.195487167
1707983334.0,20.874240333,52.195286
1707983344.0,20.873002167,52.195142
1707983354.0,20.872871167,52.195125333
1707983368.0,20.872659833,52.195079
1707983379.0,20.871529,52.194871833
1707983399.0,20.869709333,52.194656333
1707983409.0,20.869732,52.194658167
1707983419.0,20.869500333,52.194632
1707983434.0,20.869082167,52.194606667
1707983444.0,20.868975667,52.194572
1707983454.0,20.868164833,52.194453
1707983464.0,20.8677325,52.194458667
1707983489.0,20.8672255,52.1958245
1707983494.0,20.867212,52.195845167
1707983509.0,20.867028667,52.196341833
1707983524.0,20.8668295,52.196595333
1707983534.0,20.866825667,52.196604
1707983544.0,20.8668155,52.196618667
1707983554.0,20.866809667,52.1967395
1707983579.0,20.869371167,52.198022667
1707983589.0,20.870562,52.198266833
1707983594.0,20.870648833,52.198287667
1707983612.0,20.870724167,52.198311667
1707983634.0,20.872139667,52.198644
1707983644.0,20.872248,52.198895667
1707983654.0,20.8731205,52.199411
1707983679.0,20.874999167,52.200491833
1707983689.0,20.8752095,52.2006165
1707983699.0,20.8752945,52.200669
1707983724.0,20.874233,52.2017005
1707983734.0,20.873873167,52.2021005
1707983754.0,20.873020333,52.201991333
