Time,Lon,Lat
1707980647.0,21.0619583,52.3616383
1707980659.0,21.0619316,52.3616316
1707980670.0,21.0619766,52.3616733
1707980687.0,21.061985,52.3616866
1707980709.0,21.06194,52.3616733
1707980720.0,21.0619666,52.36166
1707980731.0,21.0619866,52.36161
1707980737.0,21.0620166,52.36158
1707980754.0,21.0620683,52.36163
1707980765.0,21.06202,52.36164
1707980777.0,21.0620066,52.3616483
1707980787.0,21.0619816,52.3616566
1707980799.0,21.0619816,52.3616383
1707980810.0,21.062115,52.3616216
1707980821.0,21.06244,52.361795
1707980831.0,21.0620566,52.3620433
1707980843.0,21.060595,52.361905
1707980854.0,21.0588366,52.361765
1707980871.0,21.055935,52.361465
1707980916.0,21.05286,52.36121
1707980928.0,21.052765,52.3611766
1707980939.0,21.0520866,52.3611666
1707980950.0,21.0510216,52.361035
1707980961.0,21.0501983,52.36109
1707980982.0,21.0488566,52.3616416
1707980994.0,21.0479933,52.3618066
1707981004.0,21.047235,52.3616633
1707981016.0,21.0463316,52.36149
1707981026.0,21.04626,52.36143
1707981043.0,21.04604,52.361255
1707981060.0,21.04426,52.360495
1707981071.0,21.04241,52.3599266
1707981094.0,21.03909,52.3589633
1707981105.0,21.038515,52.3587516
1707981121.0,21.0385916,52.3589466
1707981132.0,21.0382866,52.35864
1707981150.0,21.036385,52.35806
1707981162.0,21.0362033,52.3578383
1707981174.0,21.0364766,52.3571566
1707981191.0,21.036435,52.3571016
1707981208.0,21.0369266,52.3562133
1707981231.0,21.0378016,52.355035
1707981237.0,21.03804,52.35446
1707981253.0,21.038785,52.3526833
1707981264.0,21.0387916,52.3518533
1707981275.0,21.0388083,52.3518483
1707981286.0,21.0388466,52.3517966
1707981297.0,21.0389933,52.351175
1707981318.0,21.0404316,52.3490316
1707981340.0,21.0433166,52.3471833
1707981363.0,21.0459983,52.3471616
1707981374.0,21.0479633,52.3471283
1707981386.0,21.0500149,52.347335
1707981397.0,21.0501116,52.3469433
1707981408.0,21.050045,52.346115
1707981419.0,21.0506266,52.3459466
1707981430.0,21.05084,52.3459516
1707981451.0,21.0515016,52.3460516
1707981463.0,21.0533133,52.3462033
1707981468.0,21.05389,52.3462816
1707981517.0,21.0547016,52.3441683
1707981528.0,21.0550016,52.343125
1707981534.0,21.0550316,52.342975
1707981561.0,21.05523,52.3418683
1707981588.0,21.0551266,52.3407833
1707981593.0,21.0546466,52.3407816
1707981623.0,21.052065,52.3407083
1707981635.0,21.0502516,52.3404566
1707981657.0,21.0488716,52.3402116
1707981669.0,21.0486166,52.3402016
1707981706.0,21.0476866,52.3396366
1707981718.0,21.0476333,52.3393466
1707981729.0,21.0476533,52.3391866
1707981752.0,21.04673,52.3371866
1707981764.0,21.0472933,52.3359666
1707981775.0,21.0473133,52.3347083
1707981786.0,21.0472616,52.3341366
1707981797.0,21.0472466,52.33405
1707981808.0,21.0473533,52.3337766
1707981818.0,21.0477166,52.3328116
1707981830.0,21.0472766,52.3317366
1707981864.0,21.0472916,52.3306116
1707981876.0,21.04754,52.3294583
1707981899.0,21.0480916,52.3274316
1707981909.0,21.0480916,52.32736
1707981916.0,21.0479466,52.3273683
1707981933.0,21.048265,52.3265816
1707981944.0,21.0482766,52.3264733
1707981954.0,21.0482766,52.3264733
1707981966.0,21.0486166,52.3255933
1707982023.0,21.05469,52.3247383
1707982034.0,21.0547783,52.3247733
1707982049.0,21.0547366,52.3248133
1707982057.0,21.0554099,52.3248033
1707982068.0,21.0565033,52.3244016
1707982079.0,21.056915,52.3242033
1707982092.0,21.0572916,52.3241283
1707982102.0,21.0574266,52.3241483
1707982114.0,21.05849,52.3244496
1707982124.0,21.0601566,52.3249066
1707982135.0,21.0620716,52.3251266
1707982144.0,21.0620716,52.3251266
1707982159.0,21.0620716,52.3251266
1707982194.0,21.0653175,52.3245996
1707982204.0,21.0666656,52.3243046
1707982214.0,21.0672521,52.324093
1707982227.0,21.06702,52.3233116
1707982230.0,21.067025,52.32332
1707982239.0,21.0669833,52.3232816
1707982263.0,21.0668046,52.3223056
1707982269.0,21.066659,52.3217903
1707982285.0,21.066555,52.3202466
1707982295.0,21.066555,52.3202466
1707982324.0,21.0668075,52.3193445
1707982349.0,21.0672171,52.3171953
1707982357.0,21.067225,52.3172133
1707982368.0,21.0673083,52.3171666
1707982378.0,21.0673916,52.3164683
1707982394.0,21.0673916,52.3164683
1707982404.0,21.0673916,52.3164683
1707982428.0,21.0667933,52.3145483
1707982449.0,21.0665675,52.3134331
1707982459.0,21.0662576,52.3128896
1707982483.0,21.0653633,52.3124466
1707982493.0,21.0648766,52.3120883
1707982505.0,21.06365,52.3113083
1707982515.0,21.0634566,52.3111833
1707982529.0,21.0634833,52.311165
1707982544.0,21.0628866,52.3107783
1707982554.0,21.06165,52.3102116
1707982564.0,21.0618646,52.3096758
1707982591.0,21.061795,52.3091583
1707982603.0,21.0614383,52.3081116
1707982609.0,21.0611883,52.3075233
1707982621.0,21.0606583,52.3063283
1707982644.0,21.0599,52.3048066
1707982655.0,21.05949,52.3037783
1707982666.0,21.0591116,52.30293
1707982704.0,21.0587916,52.3019233
1707982715.0,21.0584083,52.3011366
1707982727.0,21.058305,52.3009583
1707982739.0,21.0582866,52.3009766
1707982750.0,21.0581933,52.3004966
1707982761.0,21.0575683,52.299385
1707982771.0,21.0566666,52.29835
1707982793.0,21.0551866,52.2967916
1707982819.0,21.0531283,52.2966866
1707982837.0,21.05245,52.2963633
1707982848.0,21.0521256,52.2963213
1707982874.0,21.04947,52.2953683
1707982897.0,21.0484783,52.2939233
1707982919.0,21.0484783,52.2939233
1707982944.0,21.0487628,52.2922758
1707982954.0,21.0487933,52.2922631
1707982964.0,21.0488125,52.2922528
1707982977.0,21.04881,52.29233
1707982998.0,21.04951,52.2919466
1707983009.0,21.0498765,52.291907
1707983031.0,21.049765,52.291905
1707983043.0,21.0509549,52.2920666
1707983059.0,21.0513566,52.291795
1707983069.0,21.0511116,52.2915133
1707983081.0,21.051065,52.29145
1707983092.0,21.0503383,52.290915
1707983104.0,21.0491116,52.2899699
1707983114.0,21.0486383,52.2893666
1707983116.0,21.0483083,52.2887116
1707983122.0,21.048205,52.2882466
1707983149.0,21.0481016,52.2877816
1707983160.0,21.048175,52.2873916
1707983169.0,21.048175,52.2873916
1707983184.0,21.0480933,52.2869166
1707983219.0,21.04772,52.2854083
1707983243.0,21.0467316,52.2824278
1707983254.0,21.0459516,52.28047
1707983265.0,21.0451083,52.27917
1707983276.0,21.044285,52.2782416
1707983299.0,21.043945,52.2779983
1707983311.0,21.0433933,52.277305
1707983322.0,21.0429916,52.2763783
1707983333.0,21.0429916,52.2761766
1707983344.0,21.04308,52.2759716
1707983354.0,21.043945,52.275985
1707983366.0,21.0453333,52.2761183
1707983377.0,21.04669,52.276295
1707983400.0,21.0472516,52.2762233
1707983406.0,21.047315,52.27623
1707983422.0,21.0492366,52.2763666
1707983433.0,21.0510516,52.2765133
1707983439.0,21.0520966,52.2763833
1707983454.0,21.05294,52.2761083
1707983461.0,21.0546666,52.2755483
1707983489.0,21.0553116,52.2753533
1707983500.0,21.0552283,52.2750366
1707983510.0,21.0548783,52.2747833
1707983523.0,21.054855,52.2747033
1707983532.0,21.0546766,52.2745166
1707983543.0,21.0536966,52.273905
1707983554.0,21.0529483,52.27346
1707983577.0,21.05206,52.27375
1707983589.0,21.0515233,52.2739466
1707983599.0,21.0496383,52.2743581
1707983608.0,21.0488216,52.2745616
1707983632.0,21.0474183,52.274715
1707983643.0,21.04655,52.2740516
1707983654.0,21.0462766,52.27319
1707983677.0,21.04605,52.2725333
1707983687.0,21.04604,52.27265
1707983698.0,21.0460433,52.2724933
1707983710.0,21.0459366,52.27189
1707983720.0,21.0460216,52.27107
1707983732.0,21.0473766,52.270355
1707983754.0,21.04957,52.2696566
1707983769.0,21.050355,52.2694666
1707983781.0,21.05115,52.2693766
1707983787.0,21.05111,52.26937
1707983798.0,21.0519233,52.26938
1707983804.0,21.0527616,52.2693666
1707983814.0,21.0535333,52.2693366
1707983824.0,21.054865,52.2691299
1707983834.0,21.0559121,52.2690103
1707983847.0,21.0563808,52.2695903
1707983856.0,21.0570185,52.2701616
1707983869.0,21.057561,52.2699831
1707983893.0,21.0581666,52.2698233
1707983914.0,21.0600866,52.269175
1707983924.0,21.0602916,52.2687581
1707983939.0,21.0600566,52.2685866
1707983960.0,21.0600031,52.2683106
1707983986.0,21.0583516,52.2665333
1707984009.0,21.0582355,52.2661573
1707984024.0,21.0566299,52.2645683
1707984047.0,21.0529966,52.2627366
1707984057.0,21.0525866,52.2625566
1707984069.0,21.0525116,52.2625733
1707984089.0,21.0508288,52.2617945
1707984114.0,21.0483113,52.2606963
1707984124.0,21.048199,52.2606416
1707984134.0,21.0482141,52.2606341
1707984144.0,21.0478493,52.2604726
1707984159.0,21.0463925,52.2598386
1707984169.0,21.0463595,52.2598281
1707984179.0,21.0462065,52.259753
1707984189.0,21.0452256,52.2593308
1707984214.0,21.0419506,52.2579078
1707984224.0,21.0408921,52.2574425
